elapsed_time,n_trial,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1583.7653210163,694,0.1689538956,RRTConnectkConfigDefault,1,0.8543190956,0.1689538956,1.702946861,7.0086682344,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1585.9727909565,695,0.0888838768,RRTConnectkConfigDefault,1,0.8819339275,0.0888838768,1.7027405636,6.8965820443,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1586.4938619137,696,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1588.7795848847,697,0.1718511581,RRTConnectkConfigDefault,1,0.8645160198,0.1718511581,1.7027788223,6.8620133187,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1591.4504790306,698,0.1046319008,RRTConnectkConfigDefault,1,1.2047400475,0.1046319008,1.7027472798,9.4295099652,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1593.7403700352,699,0.1665551662,RRTConnectkConfigDefault,1,0.9458069801,0.1665551662,1.7030468861,8.1282350571,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1596.4749999046,700,0.3175110817,RRTConnectkConfigDefault,1,1.0114369392,0.3175110817,1.7029714991,7.3602636179,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
1600.2494270802,701,0.2247240543,RRTConnectkConfigDefault,1,1.18968606,0.2247240543,1.7028140915,8.0482952918,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1603.1279900074,702,0.1946649551,RRTConnectkConfigDefault,1,0.9820311069,0.1946649551,1.7029487171,7.6249080185,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1605.2729308605,703,0.0933938026,RRTConnectkConfigDefault,1,0.8598048687,0.0933938026,1.7026805735,7.390182114,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1607.6970670223,704,0.2054169178,RRTConnectkConfigDefault,1,0.940805912,0.2054169178,1.7028634492,7.5659054821,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1610.0390100479,705,0.1540000439,RRTConnectkConfigDefault,1,0.9491651058,0.1540000439,1.7027397264,8.4094571278,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
1611.9460999966,706,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1612.4883508682,707,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
1613.7959029675,708,0.1384880543,RRTConnectkConfigDefault,1,0.9710669518,0.1384880543,1.7027640652,8.1061217136,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1615.6813008785,709,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1616.1731770039,710,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
1617.5912668705,711,0.2334210873,RRTConnectkConfigDefault,1,0.9468019009,0.2334210873,1.7025539102,7.3465845702,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1619.7826919556,712,0.1209149361,RRTConnectkConfigDefault,1,0.8475189209,0.1209149361,1.702760096,7.6293429888,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1622.1697678566,713,0.1109769344,RRTConnectkConfigDefault,1,1.0768969059,0.1109769344,1.7030843686,9.225730552,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
1624.4667959213,714,0.2066600323,RRTConnectkConfigDefault,1,0.8425459862,0.2066600323,1.7027179552,6.9389040842,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1627.2562270165,715,0.4425618649,RRTConnectkConfigDefault,1,0.9779419899,0.4425618649,1.7028511403,6.9317353731,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1629.6907339096,716,0.1926169395,RRTConnectkConfigDefault,1,1.0365049839,0.1926169395,1.7027005637,8.6402148947,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1632.2266938686,717,0.1599309444,RRTConnectkConfigDefault,1,1.1379868984,0.1599309444,1.7028509008,9.1426408831,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1634.3980438709,718,0.0706818104,RRTConnectkConfigDefault,1,0.9532430172,0.0706818104,1.7027345655,7.7101298865,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1636.6990280151,719,0.0988008976,RRTConnectkConfigDefault,1,1.0530278683,0.0988008976,1.7027229938,9.0489885187,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1638.9466378689,720,0.1422951221,RRTConnectkConfigDefault,1,0.9530169964,0.1422951221,1.7027607884,7.7120919282,1,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}"
1639.4495148659,721,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1641.9932289124,722,0.1037199497,RRTConnectkConfigDefault,1,0.9005188942,0.1037199497,1.7029139456,7.7550801405,1,"{'default': 0.2, 'type': 'geometric::RRTConnect'}"
1644.7863910198,723,0.4366910458,RRTConnectkConfigDefault,1,1.0140030384,0.4366910458,1.7028000037,9.2712500661,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
1647.339097023,724,0.2682700157,RRTConnectkConfigDefault,1,0.8704731464,0.2682700157,1.7028987126,7.1874566793,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1649.847468853,725,0.1418018341,RRTConnectkConfigDefault,1,0.9716150761,0.1418018341,1.7027190165,8.2361302272,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1652.0861668587,726,0.0784950256,RRTConnectkConfigDefault,1,0.8571920395,0.0784950256,1.7028165149,6.7228585005,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1654.7623159885,727,0.3381941319,RRTConnectkConfigDefault,1,0.9847052097,0.3381941319,1.7026991288,7.9385038936,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1656.4838368893,728,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1657.7836608887,729,0.210848093,RRTConnectkConfigDefault,1,0.8369848728,0.210848093,1.7028336556,6.9558916167,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1659.955188036,730,0.1459949017,RRTConnectkConfigDefault,1,0.8615651131,0.1459949017,1.7027238614,6.8594749477,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1662.6558859348,731,0.1630108356,RRTConnectkConfigDefault,1,1.1467339993,0.1630108356,1.7030379483,9.3335189639,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1665.318778038,732,0.2347121239,RRTConnectkConfigDefault,1,0.9415538311,0.2347121239,1.7029155052,7.6575570506,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1667.7260789871,733,0.1424500942,RRTConnectkConfigDefault,1,0.8890240192,0.1424500942,1.702691588,6.8538660073,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
1670.1790220738,734,0.3233029842,RRTConnectkConfigDefault,1,0.8250389099,0.3233029842,1.7027174774,7.4300842291,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
1672.5866968632,735,0.2491340637,RRTConnectkConfigDefault,1,0.932986021,0.2491340637,1.7029918544,7.6077337905,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
1674.9008259773,736,0.1974179745,RRTConnectkConfigDefault,1,0.8902299404,0.1974179745,1.7027910132,7.8537735211,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1676.3736310005,737,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
1677.7345440388,738,0.1613919735,RRTConnectkConfigDefault,1,0.9845478535,0.1613919735,1.7027872825,8.6373949448,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1680.1045958996,739,0.1087288857,RRTConnectkConfigDefault,1,1.0696718693,0.1087288857,1.7025615878,9.3010970509,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1680.5456180573,740,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1683.165708065,741,0.1602299213,RRTConnectkConfigDefault,1,1.0523328781,0.1602299213,1.7028163255,9.0544994741,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
1685.6657960415,742,0.1205809116,RRTConnectkConfigDefault,1,0.9043600559,0.1205809116,1.7029882482,7.2631422362,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1688.2834789753,743,0.1933310032,RRTConnectkConfigDefault,1,1.1802809238,0.1933310032,1.7028256226,9.3911884561,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1690.5980229378,744,0.0955600739,RRTConnectkConfigDefault,1,0.9337890148,0.0955600739,1.7027536193,7.8754510953,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1693.0583770275,745,0.1225111485,RRTConnectkConfigDefault,1,0.9038388729,0.1225111485,1.702653691,6.9462773019,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1695.2306220532,746,0.0627651215,RRTConnectkConfigDefault,1,0.9093391895,0.0627651215,1.702852889,8.0712361326,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1697.61946702,747,0.2681641579,RRTConnectkConfigDefault,1,0.9258751869,0.2681641579,1.7029170866,7.373538867,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
1699.8477540016,748,0.09491992,RRTConnectkConfigDefault,1,0.9127810001,0.09491992,1.7029174469,8.1274705778,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
1702.0602810383,749,0.1636078358,RRTConnectkConfigDefault,1,0.8421390057,0.1636078358,1.7025461857,7.0511096741,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
1704.4596889019,750,0.0856199265,RRTConnectkConfigDefault,1,1.0031368732,0.0856199265,1.7029170273,8.6966302661,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1706.7137160301,751,0.1571860313,RRTConnectkConfigDefault,1,0.9421470165,0.1571860313,1.7026839562,8.4898843781,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
1709.3239989281,752,0.1043419838,RRTConnectkConfigDefault,1,0.8332509995,0.1043419838,1.7029763851,6.9902451842,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1711.4737019539,753,0.0735809803,RRTConnectkConfigDefault,1,0.8499958515,0.0735809803,1.7028732733,7.2318483218,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
1714.0285818577,754,0.2427210808,RRTConnectkConfigDefault,1,0.9400169849,0.2427210808,1.7028364536,8.6981646266,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
1716.4576859474,755,0.1939651966,RRTConnectkConfigDefault,1,0.887638092,0.1939651966,1.7028937935,7.6871617271,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1718.855643034,756,0.0593411922,RRTConnectkConfigDefault,1,0.9388990402,0.0593411922,1.7027026373,8.5838344702,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1721.0818560124,757,0.1289670467,RRTConnectkConfigDefault,1,0.8434669971,0.1289670467,1.7029111807,6.7961977808,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1723.1868178845,758,0.1140429974,RRTConnectkConfigDefault,1,0.7776038647,0.1140429974,1.7029473152,6.9935051043,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1725.7283308506,759,0.182997942,RRTConnectkConfigDefault,1,1.0464169979,0.182997942,1.7028951282,8.778027846,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1726.2079229355,760,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1728.5997610092,761,0.15908885,RRTConnectkConfigDefault,1,0.9295499325,0.15908885,1.7026942644,7.8699406498,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1730.6359610558,762,0.0804879665,RRTConnectkConfigDefault,1,0.8529539108,0.0804879665,1.7028351395,7.6475267159,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1732.7869329453,763,0.1658630371,RRTConnectkConfigDefault,1,0.8891329765,0.1658630371,1.7027086206,7.1077819771,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1735.071821928,764,0.1898570061,RRTConnectkConfigDefault,1,0.8811328411,0.1898570061,1.702767939,7.6640026261,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1737.3406128883,765,0.1138710976,RRTConnectkConfigDefault,1,0.913973093,0.1138710976,1.7030368734,7.1942449082,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1739.7736880779,766,0.0967168808,RRTConnectkConfigDefault,1,0.8654401302,0.0967168808,1.702820907,7.5707461495,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1742.0831000805,767,0.2565541267,RRTConnectkConfigDefault,1,0.8715851307,0.2565541267,1.7029855077,8.2503385918,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1744.4325509071,768,0.1266560555,RRTConnectkConfigDefault,1,0.9864959717,0.1266560555,1.7027589972,8.887880827,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1746.72032094,769,0.2631630898,RRTConnectkConfigDefault,1,0.882062912,0.2631630898,1.702673812,6.8442743526,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1749.1470959187,770,0.3027169704,RRTConnectkConfigDefault,1,0.8563249111,0.3027169704,1.7027078638,7.1217536523,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1751.5667169094,771,0.1300439835,RRTConnectkConfigDefault,1,0.8141419888,0.1300439835,1.7027163436,7.0285358521,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1753.96043396,772,0.1381001472,RRTConnectkConfigDefault,1,0.931055069,0.1381001472,1.7028438659,7.9414258663,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1756.3767888546,773,0.4240100384,RRTConnectkConfigDefault,1,0.8493959904,0.4240100384,1.7027086955,6.9839881633,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1756.9021718502,774,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1759.0862488747,775,0.0944039822,RRTConnectkConfigDefault,1,0.8838338852,0.0944039822,1.7029930121,7.5798435546,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1761.3353750706,776,0.157145977,RRTConnectkConfigDefault,1,0.9211559296,0.157145977,1.7028372947,8.3304536732,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
1763.222342968,777,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1764.3940870762,778,0.0982151031,RRTConnectkConfigDefault,1,0.8816959858,0.0982151031,1.7029021691,7.7501244768,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1766.8374300003,779,0.1303958893,RRTConnectkConfigDefault,1,0.9022080898,0.1303958893,1.7030194825,7.5963450437,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1769.5368790627,780,0.2186121941,RRTConnectkConfigDefault,1,0.9759099483,0.2186121941,1.7026943037,8.5321703102,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1771.9281480312,781,0.2883930206,RRTConnectkConfigDefault,1,0.9013090134,0.2883930206,1.7028684416,7.9012809835,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1772.4542939663,782,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1774.8860330582,783,0.1014828682,RRTConnectkConfigDefault,1,0.8616681099,0.1014828682,1.7027602818,7.0396961288,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1777.1741390228,784,0.1576220989,RRTConnectkConfigDefault,1,0.8753590584,0.1576220989,1.7026507685,7.4282583808,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1779.6687550545,785,0.2145588398,RRTConnectkConfigDefault,1,0.87885499,0.2145588398,1.7027894638,7.9731836315,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
1782.0233180523,786,0.2808868885,RRTConnectkConfigDefault,1,0.8543350697,0.2808868885,1.702881912,6.8654124357,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1784.3391149044,787,0.110309124,RRTConnectkConfigDefault,1,0.9024758339,0.110309124,1.7028014368,7.3242837219,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1784.8142359257,788,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1787.1989998818,789,0.1284170151,RRTConnectkConfigDefault,1,0.8285939693,0.1284170151,1.7028059926,7.1764419326,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
1788.96387887,790,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
1790.2871789932,791,0.123955965,RRTConnectkConfigDefault,1,0.9228191376,0.123955965,1.7030522725,7.8197852704,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
1792.6340658665,792,0.0631759167,RRTConnectkConfigDefault,1,0.9104008675,0.0631759167,1.7030936106,7.2932470253,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1794.8585059643,793,0.1254210472,RRTConnectkConfigDefault,1,0.9061768055,0.1254210472,1.7026940354,7.4480471905,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1797.1434669495,794,0.097766161,RRTConnectkConfigDefault,1,1.0146329403,0.097766161,1.7028337542,8.7955669024,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1799.8845050335,795,0.3486750126,RRTConnectkConfigDefault,1,1.0512518883,0.3486750126,1.7029065585,8.9804397096,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1802.6874160767,796,0.2384190559,RRTConnectkConfigDefault,1,1.0013449192,0.2384190559,1.7028301969,7.9909354538,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1804.9761450291,797,0.1378309727,RRTConnectkConfigDefault,1,0.8548638821,0.1378309727,1.7027951814,7.4165386738,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1807.3540930748,798,0.1450390816,RRTConnectkConfigDefault,1,1.0663888454,0.1450390816,1.7028264635,9.2274031769,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1810.0257890225,799,0.1835579872,RRTConnectkConfigDefault,1,1.0780639648,0.1835579872,1.7027459737,8.0753766178,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1812.260021925,800,0.1722991467,RRTConnectkConfigDefault,1,0.8649821281,0.1722991467,1.7027062827,7.6010715055,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1814.6339509487,801,0.1902041435,RRTConnectkConfigDefault,1,0.9873571396,0.1902041435,1.7029188604,8.0686958226,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1817.0588319302,802,0.1668770313,RRTConnectkConfigDefault,1,0.8680779934,0.1668770313,1.7028200002,7.7633077879,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1819.1278839111,803,0.0740520954,RRTConnectkConfigDefault,1,0.8676190376,0.0740520954,1.7026795717,7.5946519927,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
1821.368598938,804,0.1595861912,RRTConnectkConfigDefault,1,0.9263370037,0.1595861912,1.7026625792,7.8784688118,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1823.5527310371,805,0.1298830509,RRTConnectkConfigDefault,1,0.8073759079,0.1298830509,1.7031289131,6.9281454242,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1825.8155920506,806,0.0540850163,RRTConnectkConfigDefault,1,0.9493889809,0.0540850163,1.7031102468,7.6006171268,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1827.9769320488,807,0.0967850685,RRTConnectkConfigDefault,1,0.9460628033,0.0967850685,1.7030109482,7.7213126145,1,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
1829.4919428825,808,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1830.8775238991,809,0.2515130043,RRTConnectkConfigDefault,1,0.8655529022,0.2515130043,1.7026010055,6.8632520919,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1833.4924850464,810,0.1770350933,RRTConnectkConfigDefault,1,1.1846110821,0.1770350933,1.7029464639,10.3939155537,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1836.0104959011,811,0.2529859543,RRTConnectkConfigDefault,1,1.0125899315,0.2529859543,1.7027962658,9.8214301085,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1838.2835149765,812,0.1884899139,RRTConnectkConfigDefault,1,0.9937419891,0.1884899139,1.7026368666,8.1737431597,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1839.9230320454,813,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1841.1473150253,814,0.0896399021,RRTConnectkConfigDefault,1,0.8921880722,0.0896399021,1.7027904596,7.332770508,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1843.4402980805,815,0.0900468826,RRTConnectkConfigDefault,1,1.0618319511,0.0900468826,1.7028060063,8.9651211543,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1845.685790062,816,0.0868780613,RRTConnectkConfigDefault,1,0.8776569366,0.0868780613,1.7028101321,7.5807489987,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1847.9204909802,817,0.118322134,RRTConnectkConfigDefault,1,0.8163509369,0.118322134,1.7030124782,7.1573428606,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
1850.2854869366,818,0.2274839878,RRTConnectkConfigDefault,1,0.8649320602,0.2274839878,1.7030340264,6.7231061569,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1852.6912930012,819,0.136879921,RRTConnectkConfigDefault,1,0.9548630714,0.136879921,1.7029125339,7.8640898093,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1854.9396660328,820,0.1076469421,RRTConnectkConfigDefault,1,0.8665599823,0.1076469421,1.7029047716,7.3467196693,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1857.4303638935,821,0.1934101582,RRTConnectkConfigDefault,1,0.91405797,0.1934101582,1.7029853164,7.5397688202,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1859.9144968987,822,0.1474640369,RRTConnectkConfigDefault,1,1.026943922,0.1474640369,1.7029036492,7.5525421904,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1862.4124929905,823,0.1660580635,RRTConnectkConfigDefault,1,0.9042589664,0.1660580635,1.7029076564,7.5097295652,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1863.0889408588,824,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
1865.5012969971,825,0.1687841415,RRTConnectkConfigDefault,1,0.8280379772,0.1687841415,1.7028485792,7.2012566855,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
1867.6090579033,826,0.1388750076,RRTConnectkConfigDefault,1,0.82336092,0.1388750076,1.7029239074,7.4246216758,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1869.9669449329,827,0.1724689007,RRTConnectkConfigDefault,1,0.9500861168,0.1724689007,1.7027850631,8.043574728,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1872.34821105,828,0.1849629879,RRTConnectkConfigDefault,1,0.9837629795,0.1849629879,1.7028987352,9.4168083608,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
1874.6850960255,829,0.1546800137,RRTConnectkConfigDefault,1,0.9258000851,0.1546800137,1.7030574083,7.5837497718,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1877.5020840168,830,0.2498140335,RRTConnectkConfigDefault,1,0.962583065,0.2498140335,1.7030579346,8.4489861175,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1880.1874420643,831,0.1679079533,RRTConnectkConfigDefault,1,1.1863629818,0.1679079533,1.7029868935,9.5375685445,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1882.5029070377,832,0.139015913,RRTConnectkConfigDefault,1,0.8157470226,0.139015913,1.7025072557,7.1239811198,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1884.960285902,833,0.0925269127,RRTConnectkConfigDefault,1,0.9261651039,0.0925269127,1.7028463514,8.4057541337,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1887.3635389805,834,0.1493339539,RRTConnectkConfigDefault,1,0.9639968872,0.1493339539,1.7027322411,8.7831699835,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1889.5638189316,835,0.1126229763,RRTConnectkConfigDefault,1,0.9544870853,0.1126229763,1.7024078649,7.2453746719,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1891.8037519455,836,0.1462309361,RRTConnectkConfigDefault,1,1.0363438129,0.1462309361,1.7028998696,8.2429344027,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1894.3509578705,837,0.1423859596,RRTConnectkConfigDefault,1,0.9483559132,0.1423859596,1.7027383827,6.8487930768,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1896.6273849011,838,0.1563980579,RRTConnectkConfigDefault,1,0.79804492,0.1563980579,1.7025896932,7.6478672629,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
1899.0253949165,839,0.1268649101,RRTConnectkConfigDefault,1,0.949805975,0.1268649101,1.7026535009,8.8826484554,1,"{'default': 0.5, 'type': 'geometric::RRTConnect'}"
1901.4056830406,840,0.1375129223,RRTConnectkConfigDefault,1,0.9860911369,0.1375129223,1.7029651094,8.9940186267,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
1903.8222980499,841,0.1939940453,RRTConnectkConfigDefault,1,0.8316819668,0.1939940453,1.7027905097,7.2144399387,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
1906.1744740009,842,0.2286372185,RRTConnectkConfigDefault,1,0.9739010334,0.2286372185,1.7028500802,7.3902099691,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
1908.3208060265,843,0.1189358234,RRTConnectkConfigDefault,1,0.8611180782,0.1189358234,1.7027193884,6.5219284486,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
1910.9136669636,844,0.2119588852,RRTConnectkConfigDefault,1,0.8906769753,0.2119588852,1.7029502068,7.9004584258,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
1913.1311018467,845,0.1556041241,RRTConnectkConfigDefault,1,0.8906369209,0.1556041241,1.7027678992,8.0163889275,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
